[0.0, 0.0]
[-0.22641597911567563, 0.05420205877428066]
[-0.22552404670445517, 0.05375017718989875]
[-0.22463121243123885, 0.053300080141408954]
[-0.22373747986643658, 0.05285176942873199]
[-0.2228428525840506, 0.05240524684464509]
[-0.221947334161661, 0.05196051417477497]
[-0.2210509281804115, 0.05151757319759054]
[-0.22015363822499562, 0.051076425684395875]
[-0.2192554678836406, 0.0506370733993225]
[-0.21835642074809547, 0.050199518099323596]
[-0.21745650041361525, 0.04976376153416601]
[-0.21655571047894676, 0.049329805446423396]
[-0.21565405454631428, 0.04889765157146951]
[-0.21475153622140528, 0.048467301637471163]
[-0.2138481591133558, 0.048038757365381116]
[-0.21294392683473626, 0.04761202046893146]
[-0.21203884300153675, 0.047187092654626665]
[-0.21113291123315273, 0.04676397562173673]
[-0.21022613515237054, 0.046342671062290376]
[-0.20931851838535329, 0.04592318066106867]
[-0.20841006456162472, 0.04550550609559701]
[-0.20750077731405717, 0.04508964903614026]
[-0.20659066027885542, 0.0446756111456948]
[-0.2056797170955425, 0.04426339407998222]
[-0.20476795140694518, 0.04385299948744267]
[-0.20385536685917943, 0.043444429009228486]
[-0.20294196710163578, 0.043037684279197325]
[-0.20202775578696477, 0.04263276692390554]
[-0.20111273657106232, 0.04222967856260226]
[-0.20019691311305507, 0.04182842080722213]
[-0.19928028907528586, 0.04142899526237983]
[-0.1983628681232994, 0.041031403525362636]
[-0.197444653925826, 0.040635647186124405]
[-0.19652565015476936, 0.040241727827279646]
[-0.1956058604851902, 0.03984964702409684]
[-0.19468528859529216, 0.039459406344491924]
[-0.19376393816640677, 0.03907100734902247]
[-0.192841812882979, 0.03868445159088111]
[-0.19191891643255285, 0.038299740615889616]
[-0.19099525250575494, 0.0379168759624921]
[-0.1900708247962822, 0.03753585916174973]
[-0.18914563700088555, 0.037156691737334026]
[-0.18821969281935538, 0.03677937520552098]
[-0.18729299595450694, 0.03640391107518491]
[-0.18636555011216532, 0.03603030084779249]
[-0.18543735900115085, 0.03565854601739647]
[-0.18450842633326414, 0.03528864807063036]
[-0.18357875582327157, 0.03492060848670184]
[-0.182648351188889, 0.0345544287373869]
[-0.1817172161507692, 0.034190110287024254]
[-0.18078535443248542, 0.03382765459250953]
[-0.17985276976051684, 0.033467063103289035]
[-0.17891946586423377, 0.033108337261354336]
[-0.17798544647588257, 0.03275147850123619]
[-0.1770507153305709, 0.03239648824999921]
[-0.1761152761662527, 0.032043367927235694]
[-0.17517913272371322, 0.0316921189450602]
[-0.17424228874655412, 0.03134274270810397]
[-0.17330474798117845, 0.030995240613509112]
[-0.17236651417677615, 0.030649614050923334]
[-0.17142759108530728, 0.030305864402493683]
[-0.17048798246148963, 0.02996399304286183]
[-0.169547692062782, 0.02962400133915844]
[-0.16860672364936952, 0.029285890650997033]
[-0.16766508098414873, 0.02894966233046938]
[-0.16672276783271245, 0.028615317722139537]
[-0.16577978796333478, 0.028282858163038837]
[-0.16483614514695596, 0.02795228498266016]
[-0.16389184315716737, 0.02762359950295314]
[-0.16294688577019636, 0.02729680303831816]
[-0.16200127676489123, 0.026971896895601845]
[-0.16105501992270643, 0.0266488823740915]
[-0.1601081190276859, 0.026327760765509536]
[-0.15916057786645033, 0.02600853335400899]
[-0.15821240022818042, 0.02569120141616804]
[-0.15726358990460212, 0.025375766220984985]
[-0.15631415068997145, 0.025062229029872925]
[-0.1553640863810593, 0.024750591096655058]
[-0.1544134007771364, 0.024440853667559624]
[-0.15346209767995786, 0.02413301798121455]
[-0.15251018089374827, 0.023827085268643033]
[-0.15155765422518627, 0.023523056753258116]
[-0.1506045214833898, 0.023220933650858342]
[-0.14965078647989924, 0.02292071716962221]
[-0.14869645302866463, 0.022622408510103865]
[-0.14774152494602877, 0.02232600886522829]
[-0.14678600605071238, 0.0220315194202862]
[-0.14582990016379876, 0.02173894135292966]
[-0.1448732111087191, 0.021448275833167087]
[-0.14391594271123523, 0.021159524023358644]
[-0.14295809879942717, 0.0208726870782117]
[-0.1419996832036759, 0.02058776614477631]
[-0.14104069975664854, 0.020304762362440273]
[-0.14008115229328308, 0.020023676862924788]
[-0.1391210446507729, 0.019744510770280044]
[-0.1381603806685516, 0.01946726520088049]
[-0.13719916418827752, 0.01919194126342052]
[-0.1362373990538184, 0.018918540058909913]
[-0.1352750891112361, 0.018647062680669707]
[-0.1343122382087715, 0.018377510214327458]
[-0.1333488501968275, 0.01810988373781305]
[-0.13238492892795614, 0.017844184321354477]
[-0.13142047825684156, 0.017580413027473527]
[-0.13045550204028494, 0.017318570910981462]
[-0.12949000413718906, 0.017058659018974937]
[-0.12852398840854296, 0.016800678390831422]
[-0.12755745871740637, 0.016544630058205712]
[-0.12659041892889444, 0.016290515045025187]
[-0.12562287291016205, 0.016038334367486015]
[-0.12465482453038862, 0.01578808903404905]
[-0.12368627766076237, 0.015539780045435691]
[-0.12271723617446545, 0.015293408394624293]
[-0.12174770394665667, 0.015048975066845287]
[-0.12077768485445815, 0.014806481039578216]
[-0.11980718277694025, 0.014565927282547648]
[-0.11883620159510176, 0.014327314757718397]
[-0.11786474519186126, 0.014090644419293369]
[-0.11689281745203299, 0.013855917213707413]
[-0.11592042226232079, 0.013623134079626254]
[-0.11494756351129393, 0.01339229594794017]
[-0.1139742450893789, 0.013163403741762465]
[-0.11300047088883691, 0.012936458376423843]
[-0.11202624480375532, 0.01271146075947047]
[-0.11105157073002507, 0.01248841179065886]
[-0.11007645256533205, 0.012267312361953542]
[-0.1091008942091346, 0.012048163357522356]
[-0.10812489956265484, 0.01183096565373404]
[-0.10714847252885608, 0.011615720119153537]
[-0.10617161701243473, 0.011402427614539988]
[-0.1051943369197958, 0.01119108899284123]
[-0.10421663615904703, 0.010981705099192822]
[-0.10323851863997487, 0.010774276770912706]
[-0.10225998827403412, 0.010568804837498703]
[-0.10128104897433014, 0.010365290120625389]
[-0.10030170465560354, 0.01016373343414017]
[-0.09932195923421462, 0.0099641355840605]
[-0.09834181662812767, 0.009766497368570583]
[-0.0973612807568953, 0.009570819578017961]
[-0.09638035554164279, 0.009377102994910616]
[-0.0953990449050528, 0.009185348393913842]
[-0.09441735277134798, 0.008995556541846724]
[-0.09343528306627791, 0.008807728197679637]
[-0.09245283971710157, 0.008621864112531]
[-0.09147002665257216, 0.0084379650296641]
[-0.09048684780292138, 0.008256031684484242]
[-0.08950330709984364, 0.008076064804535975]
[-0.08851940847648042, 0.007898065109499896]
[-0.08753515586740451, 0.007722033311189932]
[-0.08655055320860426, 0.007547970113550491]
[-0.08556560443746788, 0.007375876212653623]
[-0.08458031349276765, 0.007205752296696176]
[-0.08359468431464462, 0.0070375990459972965]
[-0.08260872084459112, 0.006871417132995191]
[-0.08162242702543762, 0.0067072072222450745]
[-0.08063580680133521, 0.0065449699704159345]
[-0.07964886411774023, 0.00638470602628837]
[-0.07866160292139855, 0.006226416030751807]
[-0.07767402716032976, 0.006070100616801767]
[-0.07668614078381138, 0.00591576040953754]
[-0.07569794774236305, 0.00576339602615991]
[-0.07470945198773077, 0.005613008075967912]
[-0.07372065747287107, 0.0054645971603573575]
[-0.07273156815193524, 0.005318163872817763]
[-0.07174218798025389, 0.005173708798930193]
[-0.07075252091431941, 0.005031232516364923]
[-0.06976257091177282, 0.0048907355948791175]
[-0.06877234193138614, 0.0047522185963146625]
[-0.067781837933047, 0.004615682074595611]
[-0.06679106287774281, 0.004481126575726307]
[-0.06580002072754497, 0.004348552637788998]
[-0.06480871544559293, 0.004217960790941788]
[-0.06381715099607843, 0.004089351557416421]
[-0.06282533134422959, 0.003962725451516349]
[-0.061833260456295086, 0.0038380829796143983]
[-0.0608409422995287, 0.0037154246401512408]
[-0.05984838084217176, 0.0035947509236326025]
[-0.0588555800534398, 0.0034760623126281302]
[-0.05786254390350547, 0.003359359281769116]
[-0.056869276363480846, 0.0032446422977462815]
[-0.055875781405406416, 0.003131911819308641]
[-0.05488206300222857, 0.0030211682972609423]
[-0.05388812512779078, 0.0029124121744624177]
[-0.05289397175681065, 0.0028056438858243384]
[-0.05189960686487106, 0.002700863858309333]
[-0.05090503442839724, 0.0025980725109283754]
[-0.04991025842464835, 0.0024972702547403857]
[-0.04891528283169275, 0.002398457492849502]
[-0.0479201116284018, 0.002301634620404343]
[-0.04692474879442514, 0.0022068020245956744]
[-0.04592919831018225, 0.0021139600846555597]
[-0.044933464156839506, 0.0020231091718551967]
[-0.04393755031630127, 0.0019342496495041246]
[-0.042941460771186955, 0.0018473818729478353]
[-0.041945199504822145, 0.0017625061895676026]
[-0.04094877050121559, 0.0016796229387776975]
[-0.039952177745050346, 0.0015987324520252172]
[-0.038955425221660775, 0.0015198350527880961]
[-0.037958516917024135, 0.001442931056574082]
[-0.03696145681773576, 0.0013680207709190313]
[-0.03596424891100289, 0.0012951044953865675]
[-0.034966897184619844, 0.001224182521565865]
[-0.033969405626959624, 0.0011552551330714209]
[-0.032971778226950854, 0.0010883226055410091]
[-0.03197401897406896, 0.0010233852066352824]
[-0.030976131858313053, 9.604431960364082E-4]
[-0.029978120870197154, 8.994968254471587E-4]
[-0.028979990000727065, 8.405463385895473E-4]
[-0.027981743241391552, 7.83591971204487E-4]
[-0.02698338458413927, 7.286339510501421E-4]
[-0.02598491802137034, 6.756724979017577E-4]
[-0.024986347545911513, 6.247078235498975E-4]
[-0.023987677151009964, 5.757401318004441E-4]
[-0.02298891083030845, 5.287696184732908E-4]
[-0.021990052577836875, 4.837964714017744E-4]
[-0.020991106387989233, 4.408208704317076E-4]
[-0.01999207625551472, 3.9984298742092505E-4]
[-0.018992966175494674, 3.608629862383168E-4]
[-0.01799378014333368, 3.23881022763544E-4]
[-0.016994522154736503, 2.8889724488595904E-4]
[-0.015995196205699665, 2.559117925043779E-4]
[-0.014995806292486119, 2.249247975262847E-4]
[-0.013996356411621275, 1.9593638386766087E-4]
[-0.012996850559863691, 1.689466674518485E-4]
[-0.011997292734201075, 1.4395575620983436E-4]
[-0.010997686931825425, 1.2096375007922688E-4]
[-0.00999803715012238, 9.997074100425606E-5]
[-0.008998347386652993, 8.09768129350914E-5]
[-0.007998621639138215, 6.3982041827785E-5]
[-0.00699886390544289, 4.898649564364632E-5]
[-0.005999078183559775, 3.599023434941273E-5]
[-0.0049992684715935475, 2.4993309916624186E-5]
[-0.003999438767745268, 1.5995766321509564E-5]
[-0.002999593070294611, 8.997639544872981E-6]
[-0.0019997353775865405, 3.998957572036943E-6]
[-9.998696880135448E-4, 9.99740392444437E-7]
